Hour,Day,Weather,Holiday,Zone,Traffic
18,2,0,1,5,358
18,2,0,1,6,339
18,2,0,1,7,368
18,2,0,1,8,397
18,2,0,1,9,347
18,2,0,1,10,407
18,2,0,1,11,379
18,2,0,1,12,347
18,2,0,1,13,313
18,2,0,1,14,290
18,2,0,1,15,345
19,2,0,1,0,389
19,2,0,1,1,407
19,2,0,1,2,368
19,2,0,1,3,405
19,2,0,1,4,387
19,2,0,1,5,339
19,2,0,1,6,378
19,2,0,1,7,376
19,2,0,1,8,409
19,2,0,1,9,338
19,2,0,1,10,417
19,2,0,1,11,372
19,2,0,1,12,351
19,2,0,1,13,332
19,2,0,1,14,315
19,2,0,1,15,344
20,2,0,1,0,247
20,2,0,1,1,315
20,2,0,1,2,254
20,2,0,1,3,270
20,2,0,1,4,263
20,2,0,1,5,254
20,2,0,1,6,262
20,2,0,1,7,251
20,2,0,1,8,292
20,2,0,1,9,275
20,2,0,1,10,291
20,2,0,1,11,272
20,2,0,1,12,262
20,2,0,1,13,247
20,2,0,1,14,238
20,2,0,1,15,223
21,2,0,1,0,244
21,2,0,1,1,253
21,2,0,1,2,207
21,2,0,1,3,242
21,2,0,1,4,229
21,2,0,1,5,218
21,2,0,1,6,232
21,2,0,1,7,231
21,2,0,1,8,249
21,2,0,1,9,227
21,2,0,1,10,249
21,2,0,1,11,229
21,2,0,1,12,222
21,2,0,1,13,213
21,2,0,1,14,202
21,2,0,1,15,211
22,2,0,1,0,141
22,2,0,1,1,170
22,2,0,1,2,142
22,2,0,1,3,158
22,2,0,1,4,145
22,2,0,1,5,132
22,2,0,1,6,153
22,2,0,1,7,146
22,2,0,1,8,164
22,2,0,1,9,151
22,2,0,1,10,170
22,2,0,1,11,157
22,2,0,1,12,141
22,2,0,1,13,137
22,2,0,1,14,133
22,2,0,1,15,141
23,2,0,1,0,91
23,2,0,1,1,101
23,2,0,1,2,94
23,2,0,1,3,96
23,2,0,1,4,92
23,2,0,1,5,88
23,2,0,1,6,87
23,2,0,1,7,93
23,2,0,1,8,103
23,2,0,1,9,83
23,2,0,1,10,98
23,2,0,1,11,95
23,2,0,1,12,85
23,2,0,1,13,85
23,2,0,1,14,72
23,2,0,1,15,79
0,3,0,0,0,49
0,3,0,0,1,54
0,3,0,0,2,46
0,3,0,0,3,52
0,3,0,0,4,51
0,3,0,0,5,43
0,3,0,0,6,47
0,3,0,0,7,49
0,3,0,0,8,55
0,3,0,0,9,47
0,3,0,0,10,52
0,3,0,0,11,52
0,3,0,0,12,44
0,3,0,0,13,43
0,3,0,0,14,39
0,3,0,0,15,44
1,3,1,0,0,26
1,3,1,0,1,30
1,3,1,0,2,27
1,3,1,0,3,26
1,3,1,0,4,24
1,3,1,0,5,23
1,3,1,0,6,24
1,3,1,0,7,25
1,3,1,0,8,28
1,3,1,0,9,26
1,3,1,0,10,30
1,3,1,0,11,27
1,3,1,0,12,26
1,3,1,0,13,23
1,3,1,0,14,20
1,3,1,0,15,25
2,3,1,0,0,17
2,3,1,0,1,19
2,3,1,0,2,16
2,3,1,0,3,17
2,3,1,0,4,17
2,3,1,0,5,16
2,3,1,0,6,17
2,3,1,0,7,17
2,3,1,0,8,18
2,3,1,0,9,16
2,3,1,0,10,19
2,3,1,0,11,17
2,3,1,0,12,15
2,3,1,0,13,14
2,3,1,0,14,15
2,3,1,0,15,15
3,3,1,0,0,13
3,3,1,0,1,16
3,3,1,0,2,15
3,3,1,0,3,15
3,3,1,0,4,14
3,3,1,0,5,13
3,3,1,0,6,13
3,3,1,0,7,14
3,3,1,0,8,14
3,3,1,0,9,15
3,3,1,0,10,17
3,3,1,0,11,15
3,3,1,0,12,13
3,3,1,0,13,12
3,3,1,0,14,12
3,3,1,0,15,14
4,3,1,0,0,17
4,3,1,0,1,23
4,3,1,0,2,19
4,3,1,0,3,19
4,3,1,0,4,19
4,3,1,0,5,17
4,3,1,0,6,19
4,3,1,0,7,20
4,3,1,0,8,21
4,3,1,0,9,19
4,3,1,0,10,21
4,3,1,0,11,20
4,3,1,0,12,18
4,3,1,0,13,19
4,3,1,0,14,16
4,3,1,0,15,17
5,3,1,0,0,54
5,3,1,0,1,68
5,3,1,0,2,53
5,3,1,0,3,63
5,3,1,0,4,57
5,3,1,0,5,54
5,3,1,0,6,59
5,3,1,0,7,66
5,3,1,0,8,62
5,3,1,0,9,57
5,3,1,0,10,63
5,3,1,0,11,58
5,3,1,0,12,54
5,3,1,0,13,54
5,3,1,0,14,49
5,3,1,0,15,60
6,3,1,0,0,133
6,3,1,0,1,153
6,3,1,0,2,139
6,3,1,0,3,137
6,3,1,0,4,133
6,3,1,0,5,126
6,3,1,0,6,138
6,3,1,0,7,148
6,3,1,0,8,161
6,3,1,0,9,138
6,3,1,0,10,152
6,3,1,0,11,145
6,3,1,0,12,123
6,3,1,0,13,114
6,3,1,0,14,119
6,3,1,0,15,124
7,3,1,0,0,319
7,3,1,0,1,385
7,3,1,0,2,326
7,3,1,0,3,346
7,3,1,0,4,324
7,3,1,0,5,303
7,3,1,0,6,308
7,3,1,0,7,327
7,3,1,0,8,394
7,3,1,0,9,318
7,3,1,0,10,363
7,3,1,0,11,320
7,3,1,0,12,314
7,3,1,0,13,297
7,3,1,0,14,283
7,3,1,0,15,305
8,3,1,0,0,566
8,3,1,0,1,654
8,3,1,0,2,580
8,3,1,0,3,587
8,3,1,0,4,568
8,3,1,0,5,535
8,3,1,0,6,521
8,3,1,0,7,604
8,3,1,0,8,609
8,3,1,0,9,549
8,3,1,0,10,628
8,3,1,0,11,585
8,3,1,0,12,528
8,3,1,0,13,510
8,3,1,0,14,486
8,3,1,0,15,526
9,3,1,0,0,545
9,3,1,0,1,692
9,3,1,0,2,584
9,3,1,0,3,657
9,3,1,0,4,585
9,3,1,0,5,558
9,3,1,0,6,592
9,3,1,0,7,647
9,3,1,0,8,681
9,3,1,0,9,567
9,3,1,0,10,659
9,3,1,0,11,643
9,3,1,0,12,542
9,3,1,0,13,541
9,3,1,0,14,517
9,3,1,0,15,560
10,3,1,0,0,414
10,3,1,0,1,463
10,3,1,0,2,415
10,3,1,0,3,457
10,3,1,0,4,414
10,3,1,0,5,388
10,3,1,0,6,392
10,3,1,0,7,405
10,3,1,0,8,479
10,3,1,0,9,397
10,3,1,0,10,415
10,3,1,0,11,454
10,3,1,0,12,376
10,3,1,0,13,367
10,3,1,0,14,377
10,3,1,0,15,387
11,3,1,0,0,280
11,3,1,0,1,349
11,3,1,0,2,304
11,3,1,0,3,330
11,3,1,0,4,307
11,3,1,0,5,287
11,3,1,0,6,278
11,3,1,0,7,318
11,3,1,0,8,341
11,3,1,0,9,323
11,3,1,0,10,339
11,3,1,0,11,301
11,3,1,0,12,286
11,3,1,0,13,270
11,3,1,0,14,265
11,3,1,0,15,287
12,3,1,0,0,266
12,3,1,0,1,326
12,3,1,0,2,264
12,3,1,0,3,296
12,3,1,0,4,286
12,3,1,0,5,255
12,3,1,0,6,255
12,3,1,0,7,277
12,3,1,0,8,312
12,3,1,0,9,269
12,3,1,0,10,307
12,3,1,0,11,270
12,3,1,0,12,250
12,3,1,0,13,239
12,3,1,0,14,229
12,3,1,0,15,264
13,3,1,0,0,293
13,3,1,0,1,326
13,3,1,0,2,302
13,3,1,0,3,310
13,3,1,0,4,302
13,3,1,0,5,302
13,3,1,0,6,306
13,3,1,0,7,314
13,3,1,0,8,337
13,3,1,0,9,292
13,3,1,0,10,359
13,3,1,0,11,317
13,3,1,0,12,273
13,3,1,0,13,253
13,3,1,0,14,261
13,3,1,0,15,281
14,3,1,0,0,290
14,3,1,0,1,351
14,3,1,0,2,298
14,3,1,0,3,311
14,3,1,0,4,314
14,3,1,0,5,275
14,3,1,0,6,288
14,3,1,0,7,299
14,3,1,0,8,346
14,3,1,0,9,290
14,3,1,0,10,350
14,3,1,0,11,328
14,3,1,0,12,272
14,3,1,0,13,236
14,3,1,0,14,266
14,3,1,0,15,277
15,3,1,0,0,302
15,3,1,0,1,380
15,3,1,0,2,309
15,3,1,0,3,351
15,3,1,0,4,327
15,3,1,0,5,290
15,3,1,0,6,303
15,3,1,0,7,328
15,3,1,0,8,359
15,3,1,0,9,320
15,3,1,0,10,344
15,3,1,0,11,323
15,3,1,0,12,301
15,3,1,0,13,276
15,3,1,0,14,255
15,3,1,0,15,285
16,3,1,0,0,487
16,3,1,0,1,514
16,3,1,0,2,452
16,3,1,0,3,496
16,3,1,0,4,499
16,3,1,0,5,434
16,3,1,0,6,455
16,3,1,0,7,456
16,3,1,0,8,534
16,3,1,0,9,460
16,3,1,0,10,510
16,3,1,0,11,478
16,3,1,0,12,463
16,3,1,0,13,406
16,3,1,0,14,389
16,3,1,0,15,465
17,3,1,0,0,649
17,3,1,0,1,749
17,3,1,0,2,630
17,3,1,0,3,717
17,3,1,0,4,697
17,3,1,0,5,637
17,3,1,0,6,608
17,3,1,0,7,701
17,3,1,0,8,711
17,3,1,0,9,619
17,3,1,0,10,717
17,3,1,0,11,688
17,3,1,0,12,624
17,3,1,0,13,577
17,3,1,0,14,574
17,3,1,0,15,614
18,3,1,0,0,704
18,3,1,0,1,784
18,3,1,0,2,731
18,3,1,0,3,753
18,3,1,0,4,784
18,3,1,0,5,638
18,3,1,0,6,702
18,3,1,0,7,717
18,3,1,0,8,768
18,3,1,0,9,693
18,3,1,0,10,855
18,3,1,0,11,742
18,3,1,0,12,655
18,3,1,0,13,598
18,3,1,0,14,572
18,3,1,0,15,661
19,3,1,0,0,510
19,3,1,0,1,626
19,3,1,0,2,545
19,3,1,0,3,514
19,3,1,0,4,517
19,3,1,0,5,473
19,3,1,0,6,515
19,3,1,0,7,508
19,3,1,0,8,618
19,3,1,0,9,513
19,3,1,0,10,576
19,3,1,0,11,568
19,3,1,0,12,489
19,3,1,0,13,475
19,3,1,0,14,432
19,3,1,0,15,463
20,3,1,0,0,553
20,3,1,0,1,641
20,3,1,0,2,519
20,3,1,0,3,608
20,3,1,0,4,533
20,3,1,0,5,484
20,3,1,0,6,528
20,3,1,0,7,607
20,3,1,0,8,657
20,3,1,0,9,530
20,3,1,0,10,594
20,3,1,0,11,526
20,3,1,0,12,518
20,3,1,0,13,496
20,3,1,0,14,484
20,3,1,0,15,535
21,3,1,0,0,318
21,3,1,0,1,392
21,3,1,0,2,320
21,3,1,0,3,362
21,3,1,0,4,346
21,3,1,0,5,313
21,3,1,0,6,337
21,3,1,0,7,320
21,3,1,0,8,354
21,3,1,0,9,323
21,3,1,0,10,348
21,3,1,0,11,335
21,3,1,0,12,308
21,3,1,0,13,314
21,3,1,0,14,286
21,3,1,0,15,325
22,3,1,0,0,169
22,3,1,0,1,203
22,3,1,0,2,176
22,3,1,0,3,182
22,3,1,0,4,164
22,3,1,0,5,150
22,3,1,0,6,166
22,3,1,0,7,159
22,3,1,0,8,204
22,3,1,0,9,172
22,3,1,0,10,186
22,3,1,0,11,168
22,3,1,0,12,168
22,3,1,0,13,147
22,3,1,0,14,140
22,3,1,0,15,156
23,3,1,0,0,97
23,3,1,0,1,113
23,3,1,0,2,92
23,3,1,0,3,104
23,3,1,0,4,94
23,3,1,0,5,82
23,3,1,0,6,90
23,3,1,0,7,93
23,3,1,0,8,102
23,3,1,0,9,89
23,3,1,0,10,102
23,3,1,0,11,99
23,3,1,0,12,94
23,3,1,0,13,78
23,3,1,0,14,76
23,3,1,0,15,86
0,4,0,0,0,45
0,4,0,0,1,53
0,4,0,0,2,43
0,4,0,0,3,46
0,4,0,0,4,46
0,4,0,0,5,41
0,4,0,0,6,43
0,4,0,0,7,44
0,4,0,0,8,51
0,4,0,0,9,44
0,4,0,0,10,51
0,4,0,0,11,48
0,4,0,0,12,42
0,4,0,0,13,39
0,4,0,0,14,39
0,4,0,0,15,42
1,4,0,0,0,30
1,4,0,0,1,35
1,4,0,0,2,29
1,4,0,0,3,32
1,4,0,0,4,31
1,4,0,0,5,29
1,4,0,0,6,31
1,4,0,0,7,31
1,4,0,0,8,33
1,4,0,0,9,29
1,4,0,0,10,32
1,4,0,0,11,33
1,4,0,0,12,28
1,4,0,0,13,28
1,4,0,0,14,26
1,4,0,0,15,29
2,4,0,0,0,19
2,4,0,0,1,24
2,4,0,0,2,19
2,4,0,0,3,22
2,4,0,0,4,21
2,4,0,0,5,18
2,4,0,0,6,20
2,4,0,0,7,20
2,4,0,0,8,21
2,4,0,0,9,19
2,4,0,0,10,22
2,4,0,0,11,20
2,4,0,0,12,18
2,4,0,0,13,18
2,4,0,0,14,18
2,4,0,0,15,17
3,4,0,0,0,16
3,4,0,0,1,20
3,4,0,0,2,17
3,4,0,0,3,19
3,4,0,0,4,18
3,4,0,0,5,17
3,4,0,0,6,18
3,4,0,0,7,18
3,4,0,0,8,19
3,4,0,0,9,17
3,4,0,0,10,19
3,4,0,0,11,17
3,4,0,0,12,15
3,4,0,0,13,14
3,4,0,0,14,15
3,4,0,0,15,16
4,4,0,0,0,25
4,4,0,0,1,31
4,4,0,0,2,25
4,4,0,0,3,26
4,4,0,0,4,26
4,4,0,0,5,24
4,4,0,0,6,24
4,4,0,0,7,25
4,4,0,0,8,28
4,4,0,0,9,24
4,4,0,0,10,29
4,4,0,0,11,26
4,4,0,0,12,25
4,4,0,0,13,21
4,4,0,0,14,22
4,4,0,0,15,25
5,4,0,0,0,67
5,4,0,0,1,78
5,4,0,0,2,69
5,4,0,0,3,70
5,4,0,0,4,71
5,4,0,0,5,67
5,4,0,0,6,68
5,4,0,0,7,68
5,4,0,0,8,80
5,4,0,0,9,70
5,4,0,0,10,74
5,4,0,0,11,67
5,4,0,0,12,63
5,4,0,0,13,64
5,4,0,0,14,60
5,4,0,0,15,67
6,4,0,0,0,166
6,4,0,0,1,183
6,4,0,0,2,161
6,4,0,0,3,163
6,4,0,0,4,163
6,4,0,0,5,159
6,4,0,0,6,155
6,4,0,0,7,172
6,4,0,0,8,164
6,4,0,0,9,156
6,4,0,0,10,179
6,4,0,0,11,178
6,4,0,0,12,146
6,4,0,0,13,150
6,4,0,0,14,145
6,4,0,0,15,148
7,4,0,0,0,350
7,4,0,0,1,429
7,4,0,0,2,391
7,4,0,0,3,413
7,4,0,0,4,386
7,4,0,0,5,358
7,4,0,0,6,381
7,4,0,0,7,400
7,4,0,0,8,411
7,4,0,0,9,395
7,4,0,0,10,443
7,4,0,0,11,399
7,4,0,0,12,344
7,4,0,0,13,326
7,4,0,0,14,319
7,4,0,0,15,357
8,4,0,0,0,654
8,4,0,0,1,747
8,4,0,0,2,605
8,4,0,0,3,654
8,4,0,0,4,656
8,4,0,0,5,591
8,4,0,0,6,633
8,4,0,0,7,664
8,4,0,0,8,733
8,4,0,0,9,594
8,4,0,0,10,709
8,4,0,0,11,639
8,4,0,0,12,592
8,4,0,0,13,587
8,4,0,0,14,562
8,4,0,0,15,628
9,4,0,0,0,632
9,4,0,0,1,697
9,4,0,0,2,673
9,4,0,0,3,685
9,4,0,0,4,680
9,4,0,0,5,627
9,4,0,0,6,607
9,4,0,0,7,641
9,4,0,0,8,766
9,4,0,0,9,646
9,4,0,0,10,705
9,4,0,0,11,663
9,4,0,0,12,637
9,4,0,0,13,605
9,4,0,0,14,523
9,4,0,0,15,650
10,4,0,0,0,465
10,4,0,0,1,598
10,4,0,0,2,498
10,4,0,0,3,500
10,4,0,0,4,505
10,4,0,0,5,526
10,4,0,0,6,489
10,4,0,0,7,495
10,4,0,0,8,530
10,4,0,0,9,523
10,4,0,0,10,571
10,4,0,0,11,538
10,4,0,0,12,472
10,4,0,0,13,468
10,4,0,0,14,410
10,4,0,0,15,470
11,4,0,0,0,391
11,4,0,0,1,472
11,4,0,0,2,374
11,4,0,0,3,395
11,4,0,0,4,432
11,4,0,0,5,378
11,4,0,0,6,397
11,4,0,0,7,432
11,4,0,0,8,479
11,4,0,0,9,410
11,4,0,0,10,488
11,4,0,0,11,427
11,4,0,0,12,388
11,4,0,0,13,370
11,4,0,0,14,331
11,4,0,0,15,398
12,4,0,0,0,340
12,4,0,0,1,386
12,4,0,0,2,334
12,4,0,0,3,396
12,4,0,0,4,370
12,4,0,0,5,316
12,4,0,0,6,333
12,4,0,0,7,336
12,4,0,0,8,395
12,4,0,0,9,336
12,4,0,0,10,354
12,4,0,0,11,356
12,4,0,0,12,331
12,4,0,0,13,322
12,4,0,0,14,295
12,4,0,0,15,320
13,4,0,0,0,361
13,4,0,0,1,393
13,4,0,0,2,344
13,4,0,0,3,356
13,4,0,0,4,359
13,4,0,0,5,301
13,4,0,0,6,328
13,4,0,0,7,332
13,4,0,0,8,369
13,4,0,0,9,351
13,4,0,0,10,369
13,4,0,0,11,359
13,4,0,0,12,339
13,4,0,0,13,305
13,4,0,0,14,302
13,4,0,0,15,327
14,4,0,0,0,380
14,4,0,0,1,404
14,4,0,0,2,340
14,4,0,0,3,369
14,4,0,0,4,384
14,4,0,0,5,353
14,4,0,0,6,346
14,4,0,0,7,337
14,4,0,0,8,389
14,4,0,0,9,361
14,4,0,0,10,399
14,4,0,0,11,372
14,4,0,0,12,331
14,4,0,0,13,336
14,4,0,0,14,312
14,4,0,0,15,346
15,4,0,0,0,403
15,4,0,0,1,447
15,4,0,0,2,401
15,4,0,0,3,443
15,4,0,0,4,432
15,4,0,0,5,385
15,4,0,0,6,380
15,4,0,0,7,399
15,4,0,0,8,439
15,4,0,0,9,398
15,4,0,0,10,445
15,4,0,0,11,394
15,4,0,0,12,361
15,4,0,0,13,331
15,4,0,0,14,301
15,4,0,0,15,376
16,4,0,0,0,569
16,4,0,0,1,699
16,4,0,0,2,557
16,4,0,0,3,610
16,4,0,0,4,588
16,4,0,0,5,561
16,4,0,0,6,588
16,4,0,0,7,624
16,4,0,0,8,687
16,4,0,0,9,584
16,4,0,0,10,670
16,4,0,0,11,591
16,4,0,0,12,536
16,4,0,0,13,508
16,4,0,0,14,528
16,4,0,0,15,559
17,4,0,0,0,674
17,4,0,0,1,888
17,4,0,0,2,693
17,4,0,0,3,792
17,4,0,0,4,772
17,4,0,0,5,653
17,4,0,0,6,712
17,4,0,0,7,757
17,4,0,0,8,806
17,4,0,0,9,720
17,4,0,0,10,759
17,4,0,0,11,757
17,4,0,0,12,665
17,4,0,0,13,657
17,4,0,0,14,640
17,4,0,0,15,697
18,4,1,0,0,765
18,4,1,0,1,846
18,4,1,0,2,727
18,4,1,0,3,814
18,4,1,0,4,739
18,4,1,0,5,654
18,4,1,0,6,736
18,4,1,0,7,747
18,4,1,0,8,777
18,4,1,0,9,736
18,4,1,0,10,863
18,4,1,0,11,704
18,4,1,0,12,719
18,4,1,0,13,592
18,4,1,0,14,618
18,4,1,0,15,741
19,4,0,0,0,764
19,4,0,0,1,810
19,4,0,0,2,743
19,4,0,0,3,808
19,4,0,0,4,831
19,4,0,0,5,674
19,4,0,0,6,730
19,4,0,0,7,745
19,4,0,0,8,803
19,4,0,0,9,775
19,4,0,0,10,839
19,4,0,0,11,756
19,4,0,0,12,694
19,4,0,0,13,662
19,4,0,0,14,632
19,4,0,0,15,673
20,4,0,0,0,509
20,4,0,0,1,620
20,4,0,0,2,530
20,4,0,0,3,558
20,4,0,0,4,545
20,4,0,0,5,546
20,4,0,0,6,569
20,4,0,0,7,525
20,4,0,0,8,572
20,4,0,0,9,503
20,4,0,0,10,619
20,4,0,0,11,539
20,4,0,0,12,507
20,4,0,0,13,518
20,4,0,0,14,456
20,4,0,0,15,516
21,4,0,0,0,366
21,4,0,0,1,398
21,4,0,0,2,369
21,4,0,0,3,372
21,4,0,0,4,359
21,4,0,0,5,321
21,4,0,0,6,338
21,4,0,0,7,360
21,4,0,0,8,358
21,4,0,0,9,347
21,4,0,0,10,388
21,4,0,0,11,377
21,4,0,0,12,341
21,4,0,0,13,311
21,4,0,0,14,299
21,4,0,0,15,332
22,4,0,0,0,188
22,4,0,0,1,217
22,4,0,0,2,182
22,4,0,0,3,213
22,4,0,0,4,203
22,4,0,0,5,194
22,4,0,0,6,201
22,4,0,0,7,221
22,4,0,0,8,218
22,4,0,0,9,191
22,4,0,0,10,207
22,4,0,0,11,207
22,4,0,0,12,186
22,4,0,0,13,181
22,4,0,0,14,160
22,4,0,0,15,188
23,4,0,0,0,102
23,4,0,0,1,129
23,4,0,0,2,113
23,4,0,0,3,109
23,4,0,0,4,112
23,4,0,0,5,89
23,4,0,0,6,107
23,4,0,0,7,101
23,4,0,0,8,116
23,4,0,0,9,99
23,4,0,0,10,117
23,4,0,0,11,113
23,4,0,0,12,93
23,4,0,0,13,94
23,4,0,0,14,89
23,4,0,0,15,106
0,5,2,0,0,33
0,5,2,0,1,37
0,5,2,0,2,30
0,5,2,0,3,33
0,5,2,0,4,32
0,5,2,0,5,29
0,5,2,0,6,29
0,5,2,0,7,31
0,5,2,0,8,37
0,5,2,0,9,31
0,5,2,0,10,35
0,5,2,0,11,33
0,5,2,0,12,32
0,5,2,0,13,28
0,5,2,0,14,28
0,5,2,0,15,29
1,5,2,0,0,20
1,5,2,0,1,23
1,5,2,0,2,21
1,5,2,0,3,21
1,5,2,0,4,21
1,5,2,0,5,20
1,5,2,0,6,19
1,5,2,0,7,22
1,5,2,0,8,23
1,5,2,0,9,20
1,5,2,0,10,21
1,5,2,0,11,21
1,5,2,0,12,20
1,5,2,0,13,20
1,5,2,0,14,18
1,5,2,0,15,20
2,5,2,0,0,15
2,5,2,0,1,16
2,5,2,0,2,15
2,5,2,0,3,16
2,5,2,0,4,15
2,5,2,0,5,14
2,5,2,0,6,14
2,5,2,0,7,16
2,5,2,0,8,17
2,5,2,0,9,15
2,5,2,0,10,16
2,5,2,0,11,15
2,5,2,0,12,14
2,5,2,0,13,13
2,5,2,0,14,13
2,5,2,0,15,13
3,5,2,0,0,11
3,5,2,0,1,14
3,5,2,0,2,12
3,5,2,0,3,13
3,5,2,0,4,14
3,5,2,0,5,11
3,5,2,0,6,13
3,5,2,0,7,13
3,5,2,0,8,14
3,5,2,0,9,11
3,5,2,0,10,14
3,5,2,0,11,13
3,5,2,0,12,12
3,5,2,0,13,10
3,5,2,0,14,11
3,5,2,0,15,12
4,5,2,0,0,18
4,5,2,0,1,20
4,5,2,0,2,19
4,5,2,0,3,19
4,5,2,0,4,18
4,5,2,0,5,17
4,5,2,0,6,18
4,5,2,0,7,16
4,5,2,0,8,20
4,5,2,0,9,17
4,5,2,0,10,21
4,5,2,0,11,20
4,5,2,0,12,17
4,5,2,0,13,16
4,5,2,0,14,15
4,5,2,0,15,16
5,5,2,0,0,41
5,5,2,0,1,56
5,5,2,0,2,48
5,5,2,0,3,53
5,5,2,0,4,50
5,5,2,0,5,46
5,5,2,0,6,46
5,5,2,0,7,44
5,5,2,0,8,52
5,5,2,0,9,47
5,5,2,0,10,51
5,5,2,0,11,47
5,5,2,0,12,42
5,5,2,0,13,40
5,5,2,0,14,43
5,5,2,0,15,47
6,5,2,0,0,119
6,5,2,0,1,149
6,5,2,0,2,132
6,5,2,0,3,126
6,5,2,0,4,131
6,5,2,0,5,121
6,5,2,0,6,126
6,5,2,0,7,137
6,5,2,0,8,151
6,5,2,0,9,122
6,5,2,0,10,143
6,5,2,0,11,129
6,5,2,0,12,115
6,5,2,0,13,114
6,5,2,0,14,110
6,5,2,0,15,119
7,5,2,0,0,244
7,5,2,0,1,281
7,5,2,0,2,251
7,5,2,0,3,274
7,5,2,0,4,269
7,5,2,0,5,229
7,5,2,0,6,242
7,5,2,0,7,275
7,5,2,0,8,279
7,5,2,0,9,248
7,5,2,0,10,278
7,5,2,0,11,271
7,5,2,0,12,248
7,5,2,0,13,237
7,5,2,0,14,216
7,5,2,0,15,229
8,5,2,0,0,439
8,5,2,0,1,555
8,5,2,0,2,438
8,5,2,0,3,514
8,5,2,0,4,494
8,5,2,0,5,412
8,5,2,0,6,458
8,5,2,0,7,481
8,5,2,0,8,559
8,5,2,0,9,434
8,5,2,0,10,535
8,5,2,0,11,467
8,5,2,0,12,407
8,5,2,0,13,406
8,5,2,0,14,389
8,5,2,0,15,410
9,5,2,0,0,490
9,5,2,0,1,557
9,5,2,0,2,482
9,5,2,0,3,527
9,5,2,0,4,511
9,5,2,0,5,485
9,5,2,0,6,491
9,5,2,0,7,478
9,5,2,0,8,536
9,5,2,0,9,489
9,5,2,0,10,573
9,5,2,0,11,533
9,5,2,0,12,497
9,5,2,0,13,445
9,5,2,0,14,435
9,5,2,0,15,437
10,5,2,0,0,316
10,5,2,0,1,416
10,5,2,0,2,320
10,5,2,0,3,332
10,5,2,0,4,336
10,5,2,0,5,296
10,5,2,0,6,304
10,5,2,0,7,358
10,5,2,0,8,373
10,5,2,0,9,321
10,5,2,0,10,352
10,5,2,0,11,326
10,5,2,0,12,321
10,5,2,0,13,292
10,5,2,0,14,241
10,5,2,0,15,332
11,5,2,0,0,293
11,5,2,0,1,336
11,5,2,0,2,290
11,5,2,0,3,300
11,5,2,0,4,279
11,5,2,0,5,272
11,5,2,0,6,297
11,5,2,0,7,286
11,5,2,0,8,309
11,5,2,0,9,295
11,5,2,0,10,312
11,5,2,0,11,289
11,5,2,0,12,265
11,5,2,0,13,256
11,5,2,0,14,229
11,5,2,0,15,263
12,5,2,0,0,266
12,5,2,0,1,320
12,5,2,0,2,269
12,5,2,0,3,286
12,5,2,0,4,263
12,5,2,0,5,237
12,5,2,0,6,254
12,5,2,0,7,271
12,5,2,0,8,297
12,5,2,0,9,260
12,5,2,0,10,286
12,5,2,0,11,273
12,5,2,0,12,255
12,5,2,0,13,240
12,5,2,0,14,221
12,5,2,0,15,235
13,5,0,0,0,359
13,5,0,0,1,390
13,5,0,0,2,345
13,5,0,0,3,386
13,5,0,0,4,354
13,5,0,0,5,343
13,5,0,0,6,348
13,5,0,0,7,357
13,5,0,0,8,399
13,5,0,0,9,358
13,5,0,0,10,385
13,5,0,0,11,364
13,5,0,0,12,343
13,5,0,0,13,312
13,5,0,0,14,286
13,5,0,0,15,316
14,5,2,0,0,206
14,5,2,0,1,261
14,5,2,0,2,197
14,5,2,0,3,224
14,5,2,0,4,236
14,5,2,0,5,203
14,5,2,0,6,206
14,5,2,0,7,217
14,5,2,0,8,240
14,5,2,0,9,223
14,5,2,0,10,231
14,5,2,0,11,211
14,5,2,0,12,189
14,5,2,0,13,191
14,5,2,0,14,171
14,5,2,0,15,196
15,5,1,0,0,314
15,5,1,0,1,340
15,5,1,0,2,311
15,5,1,0,3,320
15,5,1,0,4,317
15,5,1,0,5,322
15,5,1,0,6,321
15,5,1,0,7,321
15,5,1,0,8,395
15,5,1,0,9,298
15,5,1,0,10,366
15,5,1,0,11,303
15,5,1,0,12,293
15,5,1,0,13,267
15,5,1,0,14,272
15,5,1,0,15,297
16,5,1,0,0,459
16,5,1,0,1,550
16,5,1,0,2,427
16,5,1,0,3,478
16,5,1,0,4,474
16,5,1,0,5,445
16,5,1,0,6,479
16,5,1,0,7,469
16,5,1,0,8,506
16,5,1,0,9,438
16,5,1,0,10,519
16,5,1,0,11,468
16,5,1,0,12,429
16,5,1,0,13,413
16,5,1,0,14,403
16,5,1,0,15,424
17,5,2,0,0,490
17,5,2,0,1,639
17,5,2,0,2,532
17,5,2,0,3,635
17,5,2,0,4,572
17,5,2,0,5,521
17,5,2,0,6,557
17,5,2,0,7,568
17,5,2,0,8,620
17,5,2,0,9,560
17,5,2,0,10,620
17,5,2,0,11,572
17,5,2,0,12,512
17,5,2,0,13,486
17,5,2,0,14,486
17,5,2,0,15,540
18,5,2,0,0,665
18,5,2,0,1,787
18,5,2,0,2,653
18,5,2,0,3,720
18,5,2,0,4,733
18,5,2,0,5,610
18,5,2,0,6,619
18,5,2,0,7,632
18,5,2,0,8,781
18,5,2,0,9,691
18,5,2,0,10,703
18,5,2,0,11,654
18,5,2,0,12,610
18,5,2,0,13,618
18,5,2,0,14,532
18,5,2,0,15,569
19,5,2,0,0,581
